,MONTH,MONTH(PADDED),DAY,DAY(PADDED),HOUR,HOUR(PADDED),AIR TEMP,WIND SPEED,SOLAR RADIATION,RAIN GAUGE,PEOPLE COUNTER
092601,09,09,26,26,01,01,23.3775,3,0,0,2
092602,09,09,26,26,02,02,23.01333333,3.25,0,0,3
092603,09,09,26,26,03,03,22.6525,2.833333333,0,0,2
092604,09,09,26,26,04,04,22.43416667,2.416666667,0,0,0
092605,09,09,26,26,05,05,21.875,2.916666667,0,0,1
092706,09,09,27,27,06,06,21.64083333,3.666666667,0.133333333,0,1
092707,09,09,27,27,07,07,21.75833333,4.583333333,0,0,0
092708,09,09,27,27,08,08,21.79166667,4.25,0,0,0
092709,09,09,27,27,09,09,21.73333333,6.416666667,0.133333333,0,1
092710,09,09,27,27,10,10,21.45083333,4.916666667,0,0,1
092711,09,09,27,27,11,11,21.235,5.833333333,0,0,0
092712,09,09,27,27,12,12,21.48166667,5.583333333,1.508333333,0,0
092713,09,09,27,27,13,13,22.78583333,4.916666667,53.65833333,0,1
092714,09,09,27,27,14,14,24.665,4.75,159.8333333,0,4
092715,09,09,27,27,15,15,26.38666667,4.916666667,213.0333333,0,2
092716,09,09,27,27,16,16,26.52333333,4,128.8583333,0,5
092717,09,09,27,27,17,17,26.02916667,3.833333333,121.3666667,0,4
092718,09,09,27,27,18,18,25.27666667,4.166666667,142.4166667,0,5
092719,09,09,27,27,19,19,25.38916667,4.25,160.7416667,0,10
092720,09,09,27,27,20,20,25.2975,4.333333333,151.0166667,0,11
092721,09,09,27,27,21,21,24.67416667,3.5,57.13333333,0,10
092722,09,09,27,27,22,22,24.15916667,4.083333333,25.05,0,3
092723,09,09,27,27,23,23,23.61166667,3.333333333,1.875,0,5
092724,09,09,27,27,24,24,23.22916667,2,0,0,3
092701,09,09,27,27,01,01,23.1,1.833333333,0,0,2
092702,09,09,27,27,02,02,23.33416667,1.333333333,0,0,5
092703,09,09,27,27,03,03,23.595,0.916666667,0.066666667,0,0
092704,09,09,27,27,04,04,23.44583333,0.833333333,0,0,1
092705,09,09,27,27,05,05,22.62083333,1.5,0,0,0
092806,09,09,28,28,06,06,22.3275,0.666666667,0,0,0
092807,09,09,28,28,07,07,21.6175,1.166666667,0,0,1
092808,09,09,28,28,08,08,21.07833333,1,0.066666667,0,2
092809,09,09,28,28,09,09,20.665,0.5,0,0,1
092810,09,09,28,28,10,10,20.45833333,0.75,0.066666667,0,1
092811,09,09,28,28,11,11,20.43333333,1.333333333,0.541666667,0,2
092812,09,09,28,28,12,12,20.9275,0.666666667,4.225,0,3
092813,09,09,28,28,13,13,22.74583333,1.75,75.81666667,0,2
092814,09,09,28,28,14,14,25.305,1.916666667,155.95,0,11
092815,09,09,28,28,15,15,26.09166667,2.916666667,210.875,0,4
092816,09,09,28,28,16,16,26.75416667,3.25,257.9666667,0,4
092817,09,09,28,28,17,17,26.98666667,4.166666667,280.65,0,3
092818,09,09,28,28,18,18,26.80916667,3.916666667,260.7916667,0,8
092819,09,09,28,28,19,19,26.57083333,4.166666667,218.7333333,0,11
092820,09,09,28,28,20,20,26.07166667,6.833333333,134.775,0,15
092821,09,09,28,28,21,21,25.67083333,6.5,89.625,0,12
092822,09,09,28,28,22,22,25.14666667,8,31.575,0,8
092823,09,09,28,28,23,23,24.72833333,3.25,0.408333333,0,3
092824,09,09,28,28,24,24,24.40666667,2.083333333,0,0,2
092801,09,09,28,28,01,01,24.25916667,3.25,0,0,4
092802,09,09,28,28,02,02,24.10083333,2.5,0,0,2
092803,09,09,28,28,03,03,23.73916667,0.75,0,0,1
092804,09,09,28,28,04,04,23.68333333,1.583333333,0.066666667,0,0
092905,09,09,29,29,05,05,23.79,0.5,0,0,1
092906,09,09,29,29,06,06,23.93166667,1.083333333,0.066666667,0,0
092907,09,09,29,29,07,07,23.89583333,1.25,0.066666667,0,0
092908,09,09,29,29,08,08,23.8325,1.25,0,0,1
092909,09,09,29,29,09,09,23.72416667,1,0.066666667,0,2
092910,09,09,29,29,10,10,23.46333333,0.416666667,0,0,1
092911,09,09,29,29,11,11,23.7,0.333333333,2.691666667,0,0
092912,09,09,29,29,12,12,24.3725,1,21.50833333,0,2
092913,09,09,29,29,13,13,25.295,1.083333333,63.24166667,0,1
092914,09,09,29,29,14,14,25.38833333,1.583333333,38.1,0,3
092915,09,09,29,29,15,15,25.93666667,1.833333333,102.3416667,0,4
092916,09,09,29,29,16,16,26.33166667,3,105.8833333,0,3
092917,09,09,29,29,17,17,26.97083333,3.5,264.2666667,0,6
092918,09,09,29,29,18,18,26.93333333,4.166666667,248.375,0,5
092919,09,09,29,29,19,19,26.46333333,3.333333333,191.15,0,6
092920,09,09,29,29,20,20,25.99333333,4.416666667,112.9,0,6
092921,09,09,29,29,21,21,25.44666667,3.75,49.49166667,0,7
092922,09,09,29,29,22,22,24.82666667,6.333333333,6.375,0,4
092923,09,09,29,29,23,23,24.7275,5.666666667,0,0,4
092924,09,09,29,29,24,24,24.7375,1.916666667,0.066666667,0,3
092901,09,09,29,29,01,01,24.78666667,2.833333333,0,0,2
092902,09,09,29,29,02,02,24.71916667,3.75,0,0,0
092903,09,09,29,29,03,03,24.17,1.333333333,0.066666667,0,2
092904,09,09,29,29,04,04,23.4975,1.666666667,0,0,1
093005,09,09,30,30,05,05,23.2825,1.333333333,0,0,0
093006,09,09,30,30,06,06,22.8775,1.416666667,0.066666667,0,0
093007,09,09,30,30,07,07,22.605,1,0,0,0
093008,09,09,30,30,08,08,22.74916667,0.75,0,0,0
093009,09,09,30,30,09,09,22.7575,0.25,0,0,0
093010,09,09,30,30,10,10,22.71583333,0.583333333,0.275,0,0
093011,09,09,30,30,11,11,23.06833333,1.25,16.525,0,0
093012,09,09,30,30,12,12,24.24083333,1.25,53.36666667,0,0
093013,09,09,30,30,13,13,26.08166667,3.583333333,107.0583333,0,0
093014,09,09,30,30,14,14,27.3475,3,140.95,0,2
093015,09,09,30,30,15,15,27.525,3.166666667,124.1583333,0,3
093016,09,09,30,30,16,16,27.67333333,3.916666667,113.9416667,0,1
093017,09,09,30,30,17,17,27.27333333,3.666666667,100.8833333,0,2
093018,09,09,30,30,18,18,27.34916667,4.833333333,84.56666667,0,1
093019,09,09,30,30,19,19,26.78166667,4.166666667,24.7,0,2
093020,09,09,30,30,20,20,26.785,3.166666667,14.90833333,0,6
093021,09,09,30,30,21,21,27.395,3.166666667,2.425,0,3
093022,09,09,30,30,22,22,26.89416667,3.25,0.066666667,0,3
093023,09,09,30,30,23,23,26.78,4.333333333,0,0,3
093024,09,09,30,30,24,24,26.29833333,4.166666667,0.066666667,0,3
093001,09,09,30,30,01,01,25.82,3.166666667,0,0,1
093002,09,09,30,30,02,02,25.63333333,3.25,0,0,1
093003,09,09,30,30,03,03,25.2525,3.916666667,0,0,1
101604,10,10,16,16,04,04,25.2475,4.166666667,0,0,1
100105,10,10,01,01,05,05,25.175,5.166666667,0,0,0
100106,10,10,01,01,06,06,24.89,2.25,0,0,0
100107,10,10,01,01,07,07,24.8675,2.083333333,0,0,1
100108,10,10,01,01,08,08,24.78,2.416666667,0,0,0
100109,10,10,01,01,09,09,24.75583333,2.666666667,0.066666667,0,0
100110,10,10,01,01,10,10,24.29916667,2.5,0.541666667,0.016666667,0
100111,10,10,01,01,11,11,24.23666667,0.75,19.7,0.016666667,1
100112,10,10,01,01,12,12,25.9425,2.083333333,100.8083333,0,0
100113,10,10,01,01,13,13,28.34416667,2.75,177.9,0,0
100114,10,10,01,01,14,14,29.40083333,4.083333333,205.875,0,1
100115,10,10,01,01,15,15,30.11166667,5.083333333,281.0083333,0,1
100116,10,10,01,01,16,16,31.065,4.5,291,0,1
100117,10,10,01,01,17,17,31.48916667,3.583333333,204.275,0,0
100118,10,10,01,01,18,18,29.92666667,3.583333333,208.1166667,0,1
100119,10,10,01,01,19,19,29.14916667,4.666666667,131.925,0,2
100120,10,10,01,01,20,20,27.35166667,3.25,71.01666667,0,1
100121,10,10,01,01,21,21,25.99833333,3.083333333,7.35,0,2
100122,10,10,01,01,22,22,25.21833333,3.083333333,0,0,3
100123,10,10,01,01,23,23,24.84833333,1.333333333,0,0,2
100124,10,10,01,01,24,24,24.7125,0.916666667,0.066666667,0,2
100101,10,10,01,01,01,01,24.55583333,0.833333333,0,0,1
100102,10,10,01,01,02,02,24.36416667,0.333333333,0,0,2
100103,10,10,01,01,03,03,24.1075,0.5,0.066666667,0,1
100204,10,10,02,02,04,04,23.5575,0.833333333,0,0,0
100205,10,10,02,02,05,05,23.1975,1.166666667,0,0,2
100206,10,10,02,02,06,06,22.85166667,0.916666667,0,0,0
100207,10,10,02,02,07,07,22.615,0.583333333,0,0,0
100208,10,10,02,02,08,08,22.64666667,0.75,0.066666667,0,3
100209,10,10,02,02,09,09,22.28083333,0.666666667,0.2,0,1
100210,10,10,02,02,10,10,22.605,2,4.008333333,0,0
100211,10,10,02,02,11,11,23.6625,2.083333333,48.125,0,0
100212,10,10,02,02,12,12,26.29,2.166666667,150.7416667,0,2
100213,10,10,02,02,13,13,28.77666667,2.583333333,216.3666667,0,4
100214,10,10,02,02,14,14,30.1875,2.916666667,268.85,0,6
100215,10,10,02,02,15,15,31.49166667,2.333333333,290.3916667,0,2
100216,10,10,02,02,16,16,30.84583333,3.583333333,280.95,0,3
100217,10,10,02,02,17,17,29.8925,5.5,246,0,7
100218,10,10,02,02,18,18,29.43333333,5.666666667,191.3833333,0,1
100219,10,10,02,02,19,19,28.8775,8.5,123.0416667,0,9
100220,10,10,02,02,20,20,28.41166667,6.416666667,55.60833333,0,3
100221,10,10,02,02,21,21,28.10333333,6.083333333,5.541666667,0,4
100222,10,10,02,02,22,22,27.4275,5.416666667,0,0,10
100223,10,10,02,02,23,23,27.64916667,3.75,0.066666667,0,4
100224,10,10,02,02,24,24,27.6425,3.583333333,0,0,2
100201,10,10,02,02,01,01,27.45083333,5.166666667,0,0,4
100202,10,10,02,02,02,02,27.06083333,1.833333333,0.066666667,0,1
100203,10,10,02,02,03,03,25.96416667,0.583333333,0.066666667,0,1
100304,10,10,03,03,04,04,25.805,1,0.066666667,0,0
100305,10,10,03,03,05,05,25.07416667,0.5,0,0,0
100306,10,10,03,03,06,06,24.85666667,1.5,0,0,0
100307,10,10,03,03,07,07,24.08666667,1,0,0,0
100308,10,10,03,03,08,08,23.52083333,0.583333333,0.066666667,0,1
100309,10,10,03,03,09,09,23.75083333,0.666666667,1.033333333,0,2
100310,10,10,03,03,10,10,24.25916667,0.5,5.541666667,0,0
100311,10,10,03,03,11,11,26.1125,1.416666667,84.98333333,0,1
100312,10,10,03,03,12,12,28.9425,2.166666667,170.7583333,0,1
100313,10,10,03,03,13,13,30.8075,2,231.0833333,0,1
100314,10,10,03,03,14,14,31.0675,3.166666667,278.7166667,0,1
100315,10,10,03,03,15,15,31.78166667,3.416666667,291.975,0,6
100316,10,10,03,03,16,16,30.07166667,7.333333333,275.5916667,0,3
100317,10,10,03,03,17,17,29.17333333,9.583333333,236.7,0,4
100318,10,10,03,03,18,18,29.2125,9.833333333,180.325,0,4
100319,10,10,03,03,19,19,28.83666667,12.58333333,117.2083333,0,10
100320,10,10,03,03,20,20,28.42333333,10.08333333,51.025,0,3
100321,10,10,03,03,21,21,27.64166667,11.58333333,4.158333333,0,7
100322,10,10,03,03,22,22,27.32,8.5,0,0,3
100323,10,10,03,03,23,23,27.09333333,7.833333333,0,0,5
100324,10,10,03,03,24,24,26.84,9.333333333,0,0,3
100301,10,10,03,03,01,01,26.6875,8.166666667,0,0,2
100302,10,10,03,03,02,02,26.47416667,4.166666667,0,0,1
100303,10,10,03,03,03,03,26.32583333,2.75,0.066666667,0,1
100404,10,10,04,04,04,04,26.21916667,4,0,0,1
100405,10,10,04,04,05,05,26.09083333,2.666666667,0.066666667,0,0
100406,10,10,04,04,06,06,25.87583333,1.916666667,0,0,0
100407,10,10,04,04,07,07,25.7375,1.75,0.066666667,0,1
100408,10,10,04,04,08,08,25.4025,0.333333333,0.066666667,0,0
100409,10,10,04,04,09,09,25.42416667,0.916666667,3.816666667,0,1
100410,10,10,04,04,10,10,25.7275,0.916666667,9.833333333,0,0
100411,10,10,04,04,11,11,27.00916667,1.75,94.825,0,3
100412,10,10,04,04,12,12,29.47833333,2.083333333,171.0916667,0,0
100413,10,10,04,04,13,13,31.16833333,2.666666667,232.0416667,0,3
100414,10,10,04,04,14,14,30.98583333,4.916666667,280.3916667,0,1
100415,10,10,04,04,15,15,30.935,4.166666667,283.7916667,0,3
100416,10,10,04,04,16,16,30.9375,5.083333333,265.8,0,5
100417,10,10,04,04,17,17,29.85416667,11.33333333,231.1583333,0,6
100418,10,10,04,04,18,18,29.26833333,13.91666667,177.075,0,6
100419,10,10,04,04,19,19,29.33416667,9.666666667,111.575,0,10
100420,10,10,04,04,20,20,29.20833333,10.91666667,45.325,0,6
100421,10,10,04,04,21,21,28.72,10.75,2.766666667,0,8
100422,10,10,04,04,22,22,28.63583333,9.916666667,0.133333333,0,3
100423,10,10,04,04,23,23,28.105,11.66666667,0,0,5
100424,10,10,04,04,24,24,27.805,8.166666667,0,0,4
100401,10,10,04,04,01,01,27.8425,5.833333333,0,0,2
100402,10,10,04,04,02,02,27.90666667,5.5,0,0,1
100503,10,10,05,05,03,03,27.82916667,4,0.066666667,0,1
100504,10,10,05,05,04,04,27.20416667,1.333333333,0,0,0
100505,10,10,05,05,05,05,26.73666667,1,0.066666667,0,1
100506,10,10,05,05,06,06,26.61,0.833333333,0,0,0
100507,10,10,05,05,07,07,26.69,0.75,0,0,1
100508,10,10,05,05,08,08,27.1325,0.833333333,0,0,2
100509,10,10,05,05,09,09,28.89666667,4.5,1.1,0,1
100510,10,10,05,05,10,10,29.88916667,4.083333333,3.383333333,0,1
100511,10,10,05,05,11,11,31.175,6.333333333,125.5416667,0,0
100512,10,10,05,05,12,12,32.72833333,5.25,194.4333333,0,0
100513,10,10,05,05,13,13,34.06333333,7.416666667,259.8333333,0,2
100514,10,10,05,05,14,14,35.25666667,5.75,294.6916667,0,5
100515,10,10,05,05,15,15,36.19833333,5.833333333,298.2333333,0,4
100516,10,10,05,05,16,16,37.01583333,3.916666667,274.7583333,0,4
100517,10,10,05,05,17,17,34.61333333,5.083333333,227.675,0,7
100518,10,10,05,05,18,18,32.69583333,4.75,163.3833333,0,7
100519,10,10,05,05,19,19,31.93833333,5,98.30833333,0,8
100520,10,10,05,05,20,20,31.315,5.666666667,33.325,0,8
100521,10,10,05,05,21,21,30.79916667,6.833333333,0.066666667,0,7
100522,10,10,05,05,22,22,30.96416667,3.416666667,0,0,7
100523,10,10,05,05,23,23,30.7675,1.25,0.066666667,0,3
100524,10,10,05,05,24,24,27.315,7.583333333,0.066666667,0,5
100501,10,10,05,05,01,01,25.58416667,6.916666667,0,0,0
100602,10,10,06,06,02,02,25.25833333,7.75,0.066666667,0,2
100603,10,10,06,06,03,03,24.9475,6.5,0,0,1
100604,10,10,06,06,04,04,25.00583333,5.5,0,0,1
100605,10,10,06,06,05,05,24.86916667,5.083333333,0,0,0
100606,10,10,06,06,06,06,24.75083333,7.166666667,0,0,0
100607,10,10,06,06,07,07,24.7025,6.333333333,0,0,0
100608,10,10,06,06,08,08,24.64666667,5.5,0.066666667,0,1
100609,10,10,06,06,09,09,24.58833333,4.916666667,2.283333333,0,3
100610,10,10,06,06,10,10,25.01,2.75,9.983333333,0,0
100611,10,10,06,06,11,11,25.4975,3.25,21.70833333,0,1
100612,10,10,06,06,12,12,25.89833333,4.166666667,33.86666667,0,2
100613,10,10,06,06,13,13,26.54416667,3.75,51.225,0,1
100614,10,10,06,06,14,14,27.21583333,2.5,69.9,0,3
100615,10,10,06,06,15,15,27.41583333,2.583333333,103.8,0,5
100616,10,10,06,06,16,16,27.085,4.5,109.3583333,0,1
100617,10,10,06,06,17,17,26.70166667,3.916666667,73.60833333,0,6
100618,10,10,06,06,18,18,26.4375,4.75,56.23333333,0,4
100619,10,10,06,06,19,19,26.3475,3,29.21666667,0,9
100620,10,10,06,06,20,20,25.83916667,3,3.808333333,0,6
100621,10,10,06,06,21,21,25.49666667,3.75,0.066666667,0,8
100622,10,10,06,06,22,22,25.58333333,3.25,0,0,6
100623,10,10,06,06,23,23,25.46,2.833333333,0,0,3
100624,10,10,06,06,24,24,25.27,3.666666667,0,0,1
100601,10,10,06,06,01,01,25.34166667,3.416666667,0,0,2
100702,10,10,07,07,02,02,25.40666667,1.75,0.066666667,0,1
100703,10,10,07,07,03,03,25.24833333,1.5,0.066666667,0,0
100704,10,10,07,07,04,04,25.2725,2,0,0,1
100705,10,10,07,07,05,05,25.47333333,1.916666667,0,0,0
100706,10,10,07,07,06,06,25.59083333,1.666666667,0,0,0
100707,10,10,07,07,07,07,25.67083333,1.75,0,0,1
100708,10,10,07,07,08,08,25.74083333,2.166666667,0.066666667,0,1
100709,10,10,07,07,09,09,25.88,1.416666667,5.966666667,0,0
100710,10,10,07,07,10,10,26.2575,1.5,16.29166667,0,0
100711,10,10,07,07,11,11,26.985,1.416666667,43.375,0,0
100712,10,10,07,07,12,12,27.57166667,1.916666667,54.84166667,0,0
100713,10,10,07,07,13,13,27.8325,1.916666667,50.80833333,0,1
100714,10,10,07,07,14,14,28.18083333,1.833333333,72.54166667,0,0
100715,10,10,07,07,15,15,28.46083333,1.083333333,47.05833333,0,0
100716,10,10,07,07,16,16,27.5675,1.333333333,26.78333333,0,2
100717,10,10,07,07,17,17,27.15416667,0.916666667,21.56666667,0,1
100718,10,10,07,07,18,18,26.715,1.666666667,14.99166667,0,0
100719,10,10,07,07,19,19,26.37833333,1.75,4.416666667,0,0
100720,10,10,07,07,20,20,26.395,1.916666667,0.133333333,0,2
100721,10,10,07,07,21,21,26.5225,2.583333333,0.066666667,0,3
100722,10,10,07,07,22,22,26.60583333,1.833333333,0,0,4
100723,10,10,07,07,23,23,26.7175,1.5,0,0,2
100724,10,10,07,07,24,24,26.69,2,0,0,1
100701,10,10,07,07,01,01,26.62666667,4,0,0,1
100802,10,10,08,08,02,02,26.72583333,3.583333333,0,0,3
100803,10,10,08,08,03,03,26.90916667,3.166666667,0,0,1
100804,10,10,08,08,04,04,26.875,3.666666667,0.066666667,0,0
100805,10,10,08,08,05,05,26.74833333,1.916666667,0,0,0
100806,10,10,08,08,06,06,26.54583333,3.083333333,0.066666667,0,0
100807,10,10,08,08,07,07,26.495,3.666666667,0,0,0
100808,10,10,08,08,08,08,26.48916667,2.583333333,0.541666667,0,1
100809,10,10,08,08,09,09,27.09166667,6.166666667,12.6,0,0
100810,10,10,08,08,10,10,28.17,2.916666667,47.55,0,0
100811,10,10,08,08,11,11,30.16333333,3.333333333,161.15,0,0
100812,10,10,08,08,12,12,31.705,3.416666667,153.3833333,0,0
100813,10,10,08,08,13,13,31.8725,3.75,181.2333333,0,0
100814,10,10,08,08,14,14,33.04416667,4.25,189.975,0,2
100815,10,10,08,08,15,15,31.47333333,3.333333333,118.5,0,1
100816,10,10,08,08,16,16,30.39333333,4.166666667,54.09166667,0,1
100817,10,10,08,08,17,17,32.3675,4.166666667,82.61666667,0,1
100818,10,10,08,08,18,18,32.9075,9.166666667,58.59166667,0,2
100819,10,10,08,08,19,19,32.51416667,9.166666667,42.275,0,2
100820,10,10,08,08,20,20,31.50083333,6.5,3.883333333,0,3
100821,10,10,08,08,21,21,30.06583333,6.25,0,0,2
100822,10,10,08,08,22,22,29.44333333,4.75,0,0,2
100823,10,10,08,08,23,23,29.04583333,2.75,0.133333333,0,2
100824,10,10,08,08,24,24,28.59583333,4.083333333,0,0,3
100801,10,10,08,08,01,01,28.21583333,5.5,0,0,1
100902,10,10,09,09,02,02,26.90583333,3.583333333,0,0,2
100903,10,10,09,09,03,03,25.835,2.666666667,0.066666667,0,1
100904,10,10,09,09,04,04,25.3275,0.416666667,0.066666667,0,0
100905,10,10,09,09,05,05,24.95666667,0.666666667,0,0,1
100906,10,10,09,09,06,06,24.9375,1.083333333,0,0,0
100907,10,10,09,09,07,07,24.47333333,1.833333333,0.066666667,0,0
100908,10,10,09,09,08,08,24.51416667,2.833333333,0.75,0,0
100909,10,10,09,09,09,09,24.97166667,2.916666667,5.466666667,0,3
100910,10,10,09,09,10,10,26.675,4,128.2416667,0,1
100911,10,10,09,09,11,11,27.86833333,7.25,214.9083333,0,2
100912,10,10,09,09,12,12,28.41083333,9.333333333,276.9083333,0,1
100913,10,10,09,09,13,13,28.385,13.83333333,295.8666667,0,2
100914,10,10,09,09,14,14,28.99,10.33333333,274.425,0,4
100915,10,10,09,09,15,15,29.1425,10.91666667,199.5583333,0,3
100916,10,10,09,09,16,16,29.51083333,8.583333333,186.65,0,2
100917,10,10,09,09,17,17,29.33416667,7.166666667,104.4333333,0,6
100918,10,10,09,09,18,18,29.07833333,9.333333333,62.61666667,0,11
100919,10,10,09,09,19,19,28.1925,7.75,10.89166667,0,8
100920,10,10,09,09,20,20,27.4,4.416666667,0.066666667,0,8
100921,10,10,09,09,21,21,26.78166667,4.083333333,0,0,7
100922,10,10,09,09,22,22,26.2925,2.416666667,0.066666667,0,6
100923,10,10,09,09,23,23,26.04,5.5,0.066666667,0,3
100924,10,10,09,09,24,24,25.3425,1.583333333,0,0,4
101001,10,10,10,10,01,01,25.12916667,4.333333333,0,0,1
101002,10,10,10,10,02,02,25.03666667,4.666666667,0,0,1
101003,10,10,10,10,03,03,24.77083333,2.333333333,0,0,0
101004,10,10,10,10,04,04,24.63916667,5.25,0,0,0
101005,10,10,10,10,05,05,24.40916667,5.666666667,0,0,1
101006,10,10,10,10,06,06,23.9825,3.333333333,0,0,0
101007,10,10,10,10,07,07,23.535,2.25,0.333333333,0,1
101008,10,10,10,10,08,08,23.995,3.833333333,1.941666667,0,2
101009,10,10,10,10,09,09,25.39083333,4.5,95.25,0,1
101010,10,10,10,10,10,10,27.43166667,4.5,169.7,0,0
101011,10,10,10,10,11,11,29.26,3.5,235.3166667,0,1
101012,10,10,10,10,12,12,30.795,3.5,282.8916667,0,0
101013,10,10,10,10,13,13,31.45083333,3.5,294.15,0,2
101014,10,10,10,10,14,14,31.68083333,2.666666667,275.0333333,0,6
101015,10,10,10,10,15,15,30.21166667,5.833333333,236.425,0,3
101016,10,10,10,10,16,16,29.64083333,4.333333333,193.1083333,0,3
101017,10,10,10,10,17,17,29.10666667,5.25,126.6,0,5
101018,10,10,10,10,18,18,28.73583333,3.416666667,59.84166667,0,14
101019,10,10,10,10,19,19,28.05416667,2.75,8.45,0,10
101020,10,10,10,10,20,20,27.62416667,1,0,0,5
101021,10,10,10,10,21,21,27.27,0.666666667,0,0,9
101022,10,10,10,10,22,22,27.365,1.166666667,0,0,4
101023,10,10,10,10,23,23,27.07166667,0.833333333,0,0,4
101024,10,10,10,10,24,24,26.75666667,1.416666667,0,0,3
101101,10,10,11,11,01,01,26.14833333,1.25,0.066666667,0,1
101102,10,10,11,11,02,02,25.51583333,1.166666667,0,0,1
101103,10,10,11,11,03,03,24.95916667,1.166666667,0,0,0
101104,10,10,11,11,04,04,24.615,0.833333333,0.066666667,0,1
101105,10,10,11,11,05,05,24.1725,0.333333333,0,0,0
101106,10,10,11,11,06,06,23.73333333,1.166666667,0,0,0
101107,10,10,11,11,07,07,23.9275,0.583333333,2.683333333,0,0
101108,10,10,11,11,08,08,25.21416667,0.833333333,15.60833333,0,0
101109,10,10,11,11,09,09,27.21583333,1.666666667,108.525,0,2
101110,10,10,11,11,10,10,29.54,2.833333333,177.625,0,0
101111,10,10,11,11,11,11,31.20916667,2.833333333,238.0916667,0,1
101112,10,10,11,11,12,12,32.05583333,2.833333333,276.575,0,3
101113,10,10,11,11,13,13,31.56083333,4.5,221.7833333,0,4
101114,10,10,11,11,14,14,31.04833333,5.833333333,235.3833333,0,6
101115,10,10,11,11,15,15,31.23666667,5.416666667,201.7833333,0,6
101116,10,10,11,11,16,16,30.66416667,4.666666667,114.3416667,0,3
101117,10,10,11,11,17,17,29.99083333,3.666666667,39.91666667,0,1
101118,10,10,11,11,18,18,29.17416667,4.583333333,34.575,0,4
101119,10,10,11,11,19,19,28.62666667,3.75,1.516666667,0,5
101120,10,10,11,11,20,20,27.695,2.583333333,0,0,4
101121,10,10,11,11,21,21,26.72416667,3.416666667,0.066666667,0,1
101122,10,10,11,11,22,22,26.50833333,4.166666667,0.066666667,0,5
101123,10,10,11,11,23,23,26.5275,3.083333333,0,0,3
101124,10,10,11,11,24,24,26.53333333,3.583333333,0,0,6
101201,10,10,12,12,01,01,26.48,4,0.066666667,0,2
101202,10,10,12,12,02,02,26.37833333,3.833333333,0,0,1
101203,10,10,12,12,03,03,26.54583333,2.583333333,0,0,4
101204,10,10,12,12,04,04,26.44333333,2.166666667,0.066666667,0,6
101205,10,10,12,12,05,05,26.13583333,1.833333333,0,0,6
101206,10,10,12,12,06,06,26.035,1.416666667,0,0,1
101207,10,10,12,12,07,07,26.11916667,1.5,9.425,0,6
101208,10,10,12,12,08,08,26.7,1.916666667,23.04166667,0,1
101209,10,10,12,12,09,09,27.4225,2.666666667,51.575,0,2
101210,10,10,12,12,10,10,28.1575,2.083333333,92.7,0,6
101211,10,10,12,12,11,11,28.96583333,2.166666667,90.75,0,0
101212,10,10,12,12,12,12,30.0575,3.083333333,177.2,0,6
101213,10,10,12,12,13,13,31.3575,3.083333333,288.3,0,1
101214,10,10,12,12,14,14,30.55833333,3.916666667,246.5,0,4
101215,10,10,12,12,15,15,30.35583333,5.083333333,220.6083333,0,3
101216,10,10,12,12,16,16,29.84916667,4.083333333,152.4833333,0,3
101217,10,10,12,12,17,17,28.48833333,4.333333333,20.74166667,0,1
101218,10,10,12,12,18,18,28.005,7.333333333,18.175,0,5
101219,10,10,12,12,19,19,27.71583333,6.916666667,2.425,0,1
101220,10,10,12,12,20,20,27.555,4.833333333,0.066666667,0,4
101221,10,10,12,12,21,21,27.54083333,5.75,0,0,7
101222,10,10,12,12,22,22,27.34,4.5,0,0,4
101223,10,10,12,12,23,23,27.05166667,2.25,0,0,4
101324,10,10,13,13,24,24,26.69583333,0.75,0.066666667,0,7
101301,10,10,13,13,01,01,26.595,1.75,0.066666667,0,3
101302,10,10,13,13,02,02,26.40416667,1.083333333,0,0,4
101303,10,10,13,13,03,03,25.90083333,0.5,0,0,2
101304,10,10,13,13,04,04,25.345,1.166666667,0,0,1
101305,10,10,13,13,05,05,24.98916667,0.583333333,0,0,4
101306,10,10,13,13,06,06,24.53833333,1.333333333,0.066666667,0,5
101307,10,10,13,13,07,07,24.82666667,1.75,2.125,0,7
101308,10,10,13,13,08,08,25.3875,2.5,32.33333333,0,7
101309,10,10,13,13,09,09,27.57333333,2.666666667,131.7083333,0,4
101310,10,10,13,13,10,10,30.01,3.75,194.275,0,4
101311,10,10,13,13,11,11,32.08666667,2.583333333,250.7333333,0,3
101312,10,10,13,13,12,12,33.66833333,3,274.35,0,0
101313,10,10,13,13,13,13,33.945,4.333333333,271.9083333,0,3
101314,10,10,13,13,14,14,32.005,6.083333333,247.675,0,7
101315,10,10,13,13,15,15,31.05583333,6.916666667,204.5583333,0,5
101316,10,10,13,13,16,16,30.76666667,6.75,148.3666667,0,3
101317,10,10,13,13,17,17,29.955,8.083333333,86.35833333,0,0
101318,10,10,13,13,18,18,29.0925,6.75,27.96666667,0,7
101319,10,10,13,13,19,19,28.37833333,4.083333333,0.066666667,0,2
101320,10,10,13,13,20,20,26.95666667,5,0,0,1
101321,10,10,13,13,21,21,26.41833333,6.166666667,0,0,7
101322,10,10,13,13,22,22,26.23166667,6.5,0,0,6
101323,10,10,13,13,23,23,26.27916667,4.25,0.066666667,0,2
101424,10,10,14,14,24,24,26.2375,3.916666667,0,0,3
101401,10,10,14,14,01,01,26.03166667,4.333333333,0,0,3
